date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:15:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:10%20GMT	https://html.vikinglab.agency/saasi/assets/img/projectmanagement/testimonial/vl-testimonial-sm-thumb2.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/projectmanagement/testimonial/vl-testimonial-sm-thumb2.1.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:11%20GMT	https://html.vikinglab.agency/saasi/assets/img/projectmanagement/brand/vl-testimonial-brand2.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/projectmanagement/brand/vl-testimonial-brand2.1.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:11%20GMT	https://html.vikinglab.agency/saasi/assets/img/projectmanagement/testimonial/vl-testimonial-large-thumb2.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/projectmanagement/testimonial/vl-testimonial-large-thumb2.1.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:12%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.1.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:12%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.2.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:12%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.3.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.3.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:13%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.4.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.4.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:15	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-54d09ec280c4b325;;;%22	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.5.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.5.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:14%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.6.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.6.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:14%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.7.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.7.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:14%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.8.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.8.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:15%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.9.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.9.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:15%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.10.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-2.10.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:15%20GMT	https://html.vikinglab.agency/saasi/assets/img/projectmanagement/brand/vl-download2.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/projectmanagement/brand/vl-download2.1.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:15%20GMT	https://html.vikinglab.agency/saasi/assets/img/projectmanagement/brand/vl-download2.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/projectmanagement/brand/vl-download2.2.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:16%20GMT	https://html.vikinglab.agency/saasi/assets/img/projectmanagement/brand/vl-cta-logo-2.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/projectmanagement/brand/vl-cta-logo-2.1.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:16%20GMT	https://html.vikinglab.agency/saasi/assets/img/shape/vl-cta-shape.2.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/shape/vl-cta-shape.2.1.png	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:16%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/footerup.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/footerup.svg	(from https://html.vikinglab.agency/saasi/index-2.html)
09:15:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:17%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-apple3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-apple3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:17%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/hero/vl-herobg3.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/hero/vl-herobg3.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:17%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-video-call.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-video-call.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:18%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/hero/vl-hero-thumb3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/hero/vl-hero-thumb3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:18%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/hero/bl-thumb-shape3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/hero/bl-thumb-shape3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:18%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/hero/bl-thumb-shape3.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/hero/bl-thumb-shape3.2.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:19%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/hero/bl-thumb-shape3.3.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/hero/bl-thumb-shape3.3.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:19%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/hero/vl-shape-3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/hero/vl-shape-3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:19%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/hero/vl-shape-3.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/hero/vl-shape-3.2.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:20%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/about/vl-about-3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/about/vl-about-3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:20%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/about/vl-ab-shap3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/about/vl-ab-shap3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:20%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-ic3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-ic3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:20%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-largearrow3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-largearrow3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:21%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-ic3.2.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-ic3.2.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:21%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-ic3.3.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-ic3.3.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:21%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-ic3.4.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-ic3.4.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:21%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:22%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.2.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.2.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:22%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.3.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.3.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:22%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.4.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.4.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:22%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.5.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.5.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:22%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.6.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-service-icon-3.6.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:23%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-feature-icon3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-feature-icon3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:23%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-thumb3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-thumb3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:23%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-shape-thumb3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-shape-thumb3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:24%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-thumb3.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-thumb3.2.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:24%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-shape-thumb3.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-shape-thumb3.2.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:24%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-feature-icon3.2.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-feature-icon3.2.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:24%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-feature-icon3.3.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-feature-icon3.3.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:25%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-thumb3.3.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-thumb3.3.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:25%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-shape-thumb3.3.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/feature/vl-feature-shape-thumb3.3.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:25%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-star3.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-star3.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:26%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-testimoniallarge-thumb3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-testimoniallarge-thumb3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:26%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-quote3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-quote3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:26%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-review-3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-review-3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:26%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-test-sm-thumb3.3.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-test-sm-thumb3.3.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:27%20GMT	https://html.vikinglab.agency/saasi/assets/img/brand/vl-brand-3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/brand/vl-brand-3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:27%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-test-sm-thumb3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-test-sm-thumb3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:27%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-test-sm-thumb3.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-test-sm-thumb3.2.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:28%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-test-sm-thumb3.4.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/testimonial/vl-test-sm-thumb3.4.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:28%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/blog/vl-blog-thumb-3.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/blog/vl-blog-thumb-3.1.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:28%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-user3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-user3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:28%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-comment-3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-comment-3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:29%20GMT	https://html.vikinglab.agency/saasi/assets/img/vsoftware/blog/vl-blog-thumb-3.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/vsoftware/blog/vl-blog-thumb-3.2.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:29%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-windows3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-windows3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:29%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-file3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-file3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:29%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-chat3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-chat3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:30%20GMT	https://html.vikinglab.agency/saasi/assets/img/icon/vl-hq3.1.svg	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/icon/vl-hq3.1.svg	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:30%20GMT	https://html.vikinglab.agency/saasi/assets/img/logo/vl-logo-black3.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/logo/vl-logo-black3.2.png	(from https://html.vikinglab.agency/saasi/index-3.html)
09:15:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:30%20GMT	https://html.vikinglab.agency/saasi/assets/img/preloader/vl-preloader-1.4.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/preloader/vl-preloader-1.4.png	(from https://html.vikinglab.agency/saasi/index-4.html)
09:15:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:31%20GMT	https://html.vikinglab.agency/saasi/assets/img/logo/vl-logo-4.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/logo/vl-logo-4.1.png	(from https://html.vikinglab.agency/saasi/index-4.html)
09:15:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:31%20GMT	https://html.vikinglab.agency/saasi/assets/img/seo/banner/vl-hero-bg-4.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/seo/banner/vl-hero-bg-4.1.png	(from https://html.vikinglab.agency/saasi/index-4.html)
09:15:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:31%20GMT	https://html.vikinglab.agency/saasi/assets/img/hrmanagement/banner/vl-left-shape11.1.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/hrmanagement/banner/vl-left-shape11.1.png	(from https://html.vikinglab.agency/saasi/index-4.html)
09:15:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2015%20Jun%202026%2003:45:32%20GMT	https://html.vikinglab.agency/saasi/assets/img/hrmanagement/banner/vl-right-shape11.2.png	C:/My%20Web%20Sites/Plannor/html.vikinglab.agency/saasi/assets/img/hrmanagement/banner/vl-right-shape11.2.png	(from https://html.vikinglab.agency/saasi/index-4.html)
